# CION rung-to-stamp map -- derived 20260829 from git log, docs/STOA.md, and lotus/LADDER.md
# Columns: waymark<TAB>rung<TAB>one-clock author stamp<TAB>landing commit<TAB>derivation source
# Waymark and rung stay in separate fields so the campaign fixture does not raise its own drift meter.
# CENSUS with '-' keeps an honestly underivable rung number, per the seated campaign.
STOA	107	20260720.003500	75b1fb61d7659eb41fc9652d39c556d8a834a49a	docs-log
STOA	108	20260720.105940	c0b93a60f985db1d2bae3ffbe91999fb32bc131c	docs-log
STOA	109	20260720.110442	539d09232a28f4a8bf709d4531a824b8c7d25140	docs-log
STOA	110	20260720.110848	b9f66d92df476faf278ac14f13bcaeeb5486ec43	docs-log
STOA	111	20260720.111429	6105ac51e6c63b7de72b3f82b465b5aaf8d699b1	docs-log
STOA	112	20260720.135002	7878d23283fedf7659d3780903ac32f8c118d2c9	docs-log
STOA	113	20260720.135535	20038b6d8cb9a7e6c34a7b5776d23a005e930a04	docs-log
STOA	114	20260720.140003	0c74c11d1c35b8a6a42bc3ad8ca94c5afe30aabd	docs-log
STOA	115	20260720.140400	4203c843805eb048d907d0d99cb94c301ae0af49	docs-log
STOA	116	20260720.140753	54d08bf638b64ab7f5d9b5259e8ec5681c12daed	docs-log
STOA	117	20260720.141139	3a78d65c92d05095365ec7ba8ff6b9ce7182ce32	docs-log
STOA	118	20260720.141632	006e89526c4a5ce019d8a7d49be3aa0389bd8b8b	docs-log
STOA	119	20260720.142353	e22e8ef0644b1c1a0ae592a0c2b6ffcfcbb72601	docs-log
STOA	120	20260720.142837	fcdd04b32acf4aded47eb861d73d6efe3b8741fe	docs-log
STOA	121	20260720.143038	f50ce4de948613a3feb9ae6361d1c4a3a3618619	docs-log
STOA	122	20260720.143533	b66a13731fa6b45a5eb60a6d327c22af714d6785	docs-log
STOA	123	20260720.144205	b4ceff7e84b4f192e4e161b6c4f3c113a500a9e3	docs-log
STOA	124	20260720.144808	a3404ed4ccfc47ed67a999883c17986edc8fb294	docs-log
STOA	125	20260720.145403	ec147aba0a1f0f014d8fae5823ffe2804a06255c	docs-log
STOA	126	20260720.145851	bb8499c94843ede28fd294834ca0c5ee7796062b	docs-log
STOA	127	20260720.150924	8bd643b02ccad845a7945f833c1965a295f677d9	docs-log
